title,content,label
Vệ sinh giấc ngủ,"Vệ sinh giấc ngủ (Sleep hygiene) là những hành vi và thực hành môi trường được khuyến nghị nhằm mục đích thúc đẩy giấc ngủ đạt chất lượng tốt hơn. [1] Khuyến nghị này được giới thiệu vào cuối những năm 1970 như là một phương pháp giúp những người bị chứng mất ngủ nhẹ đến trung bình, nhưng, vào năm 2014, bằng chứng về hiệu quả của các khuyến nghị lên từng cá nhân là ""hạn chế và không đủ sức thuyết phục"". [1] Các bác sĩ lâm sàng đánh giá vệ sinh giấc ngủ của những bệnh nhân bị mất ngủ và những tình trạng khác, như trầm cảm, sau đó đưa ra các khuyến nghị dựa trên đánh giá đó. Các khuyến nghị về vệ sinh giấc ngủ bao gồm thiết lập kế hoạch ngủ nghĩ đúng giờ, ngủ trưa một cách cẩn thận, không luyện tập thể dục hoặc tâm trí quá gần giờ đi ngủ, hạn chế lo lắng, hạn chế tiếp xúc với ánh sáng trong vài giờ trước khi ngủ, ra khỏi giường nếu giấc ngủ không đến, không sử dụng giường cho bất cứ mục đích gì ngoài ngủ và tình dục, tránh đồ uống có cồn (rượu) cũng như nicotine, caffeine và các chất kích thích khác trước giờ đi ngủ, và có một môi trường ngủ yên tĩnh, thoải mái và đủ tối.",2
Chiến dịch quân sự,Chiến dịch quân sự là hoạt động chiến đấu của một quân đội trong một không gian rộng lớn và thời gian dài trên cơ sở định sẵn của một kế hoạch quân sự . Một chiến dịch quân sự có quy mô lớn hơn một trận đánh và là một phần của một cuộc chiến tranh .,2
Kế hoạch quân sự,"Kế hoạch quân sự là một hình thức kế hoạch dùng trong lĩnh vực quân sự , [1] tổ chức quân đội một chương trình thực hiện các hoạt động quân sự, được soạn thảo nhằm theo đuổi một mục tiêu chiến lược trong một cuộc chiến tranh . Các kế hoạch quân sự thường gắn liền với một học thuyết quân sự liên quan và thường có tên mã .",2
Kỵ binh,"Kỵ binh ( tiếng Anh : Cavalry) là binh lính giáp chiến trên lưng ngựa . Từ này thường không dùng cho lính cưỡi các loại thú chuyên chở khác như lạc đà hay lừa . Kỵ binh ban đầu là những người lính cưỡi ngựa và chiến đấu dưới đất khi đã tới chiến trường, sau này mới hình thành nên nghệ thuật chiến đấu trên lưng ngựa và trở thành những kỵ binh đúng nghĩa. Bộ binh di chuyển trên lưng ngựa (Bộ - Kỵ binh) nhưng khi chiến đấu thì xuống ngựa trước đây ở thế kỷ 17 - 18 thường được gọi là long kỵ binh tuy nhiên với sự tiến bộ trong kỹ thuật dần dần binh chủng này đã có thể chiến đấu trên lưng ngựa mà không cần xuống, do đó sau này đã được ghi nhận lại như một binh chủng kỵ binh chuyên nghiệp.",2
Dân quân,"Dân quân ( tiếng Anh : militia ) [1] hay dân binh ( tiếng Trung : 民兵 ) về đại thể là một lực lượng vũ trang hoặc một số đơn vị chiến đấu của các binh lính không chuyên, của công dân hay thần dân một nước, những người có thể được gọi nhập ngũ bất cứ khi nào cần đến, đối lập với lực lượng quân chính quy chuyên nghiệp, quân nhân toàn thời gian hay trong lịch sử là các thành viên của tầng lớp võ phu, quân nhân quý tộc (ví dụ như Hiệp sĩ Anh hoặc samurai Nhật Bản).",2
Đơn vị quân đội,"Đơn vị quân đội là một tập thể đơn vị binh lính cùng quân chủng trong hệ thống tổ chức quân đội . Tùy theo số lính, đơn vị có thể rất nhỏ như tiểu đội (9-10 lính) hay rất lớn như Cụm tập đoàn quân (lên đến 80 vạn quân).",2
Quân chủng,"Quân chủng là một thành phần cao cấp trong tổ chức quân đội, hoạt động tác chiến có ý nghĩa chiến lược, trong một môi trường nhất định (trên không, trên bộ, trên biển), được tổ chức biên chế, trang bị, huấn luyện phù hợp với chức năng, nhiệm vụ và phương thức tác chiến. Mỗi quân chủng có các binh chủng .",2
Lục quân,"Lục quân (còn gọi là lực lượng mặt đất hay lực lượng trên bộ) là lực lượng quân sự chiến đấu chủ yếu chiến đấu trên bộ. Theo nghĩa rộng nhất, nó là quân/binh chủng trên bộ của một quốc gia hoặc nhà nước. Lục quân cũng có thể bao gồm trang bị khí tài hàng không bằng cách sở hữu một binh chủng không quân lục quân. Ở những lực lượng vũ trang quốc gia, từ lục quân còn có nghĩa là tập đoàn quân .",2
Radar,"Radar (phiên âm tiếng Việt : ra-đa ) là thuật ngữ viết tắt của cụm từ tiếng Anh ra dio d etection a nd r anging (dò tìm và định vị bằng sóng vô tuyến ). [1] [2] Đây là một hệ thống dò tìm sử dụng sóng vô tuyến để xác định khoảng cách (phạm vi), góc phương vị hoặc vận tốc của 1 hoặc nhiều đối tượng, có thể được sử dụng để phát hiện khí cụ bay , tàu thủy, thiết bị vũ trụ , tên lửa tự hành , phương tiện cơ giới, hình thái thời tiết và địa hình. Được sử dụng phổ biển trong hàng hải, hàng không và quân sự.",2
Trang bị kỹ thuật công binh,Trang bị Kỹ thuật Công binh là trang bị kỹ thuật quân sự sử dụng trong quân đội để thực hiện nhiệm vụ bảo đảm công binh và chiến đấu.,2
CozyCot,"CozyCot là một trang web mạng xã hội dành cho phụ nữ từ Đông Á và Đông Nam Á (đặc biệt là Singapore ). Được thành lập vào năm 2001, CozyCot đã giới thiệu một tờ báo năm 2010.",3
Tất lưới,"Trong ngành may mặc, tất lưới (Tiếng Anh: fishnet ) là một loại tất dài với mắt đan mở hình thoi ; nó thường xuyên được sử dụng làm chất liệu cho quần tất , quần bó , găng tay , hoặc bodystocking . Tất lưới đa dạng về màu sắc, mặc dù màu đen matte thường được dùng làm màu truyền thống nhất. Tất lưới thường được chiêm ngưỡng trên chân hoặc tay qua phong cách thời trang goth và punk , nhưng chúng cũng được thấy trên những bộ cánh thông thường như một điểm nhấn thời trang. Tương tự như nội y , tất lưới được đón nhận như một loại phụ kiện mang tính gợi tình và thông thường gây liên tưởng tới những hoạt động giải trí người lớn . Tất lưới được sử dụng nhiều nhất làm đồ lót , và cũng như cách mà nó định hình đường cong cơ thể qua màn lưới bó sát cơ thể, nó tạo điểm nhấn cho cơ bắp của người mặc.",3
Mỹ phẩm,"Mỹ phẩm là những chất hoặc sản phẩm được dùng để trang điểm hoặc thay đổi diện mạo hoặc mùi hương cơ thể người. Nhiều mỹ phẩm được thiết kế để sử dụng cho mặt và tóc. Chúng thường là hỗn hợp các hợp chất hóa học ; một số xuất phát từ nguồn gốc tự nhiên (như dầu dừa ) và một số được tổng hợp. [1] Các loại mỹ phẩm phổ biến gồm có son môi , mascara , phấn mắt , kem nền , phấn má hồng , phấn phủ , sữa rửa mặt và sữa dưỡng thể , dầu gội , sản phẩm tạo kiểu tóc ( gel vuốt tóc , gôm xịt tóc ,...), nước hoa . Mỹ phẩm thường được thoa lên mặt để làm nổi bật diện mạo nên còn được gọi là đồ trang điểm hay đồ hóa trang .",3
Mascara,"Mascara là một loại mỹ phẩm thường được sử dụng để làm nổi bật đôi mắt. Mascara có thể làm sẫm màu, tăng bề dày, kéo dài và/hoặc định hình hàng lông mi. Thông thường, một trong ba loại sản phẩm mascara hiện đại ở các dạng lỏng, bánh hoặc kem có công thức khác nhau; tuy nhiên, hầu hết đều chứa những thành phần cơ bản giống nhau như sắc tố, dầu, sáp và chất bảo quản.",3
Gel vuốt tóc,Gel vuốt tóc là một sản phẩm tạo kiểu tóc được sử dụng để hóa cứng tóc thành một kiểu tóc riêng biệt.,3
Lễ cúng 49 ngày,"Lễ cúng 49 ngày (Hán-Việt: Chung thất) là một dạng tín ngưỡng, đồng thời nó cũng là buổi lễ cúng giỗ quan trọng của người còn sống đối với người mới qua đời. Đây là một buổi lễ cúng giỗ mở đầu sau ngày người chết qua đời được 49 ngày.",3
Cây nêu,"Cây nêu là một thân cây được người dân Việt Nam nói chung, bao gồm cả một số dân tộc thiểu số và người Kinh , đem trồng trước sân nhà mỗi dịp tết Nguyên Đán , trên ngọn cây đeo một vòng tròn nhỏ và treo nhiều vật dụng có tính chất biểu tượng tùy theo địa phương, phong tục, dân tộc.",3
Tín ngưỡng thờ cúng tổ tiên,"Tín ngưỡng thờ cúng tổ tiên (hay còn được gọi là đạo ông bà ) là tục lệ thờ cúng tổ tiên và người có ích với cộng đồng đã qua đời của nhiều dân tộc châu Á , đặc biệt phát triển trong văn hóa Việt Nam , văn hóa Trung Hoa , văn hóa Triều Tiên , văn hóa Nhật Bản và Văn hóa Đông  Nam Á . Đối với người Việt, phong tục thờ cúng tổ tiên trở thành một thứ tín ngưỡng thờ cúng tổ tiên. Nhiều người Việt Nam, ngoài tôn giáo của mình thường thờ cúng cả tổ tiên. Đại đa số các gia đình đều có bàn thờ tổ tiên trong nhà. Ít nhất là có treo di ảnh một cách trang trọng, nhưng không phải là một tôn giáo mà là do lòng thành kính của người Việt đối với cha mẹ, ông bà, cụ kỵ. Đây là một tín ngưỡng rất quan trọng và gần như không thể thiếu trong phong tục Việt Nam.",3
Nhuộm răng,"Nhuộm răng là một trong những phong tục xưa của nền văn hóa Đông Nam Á và châu Đại dương , đặc biệt là ở các dân tộc thuộc ngữ hệ Nam Đảo , ngữ hệ Nam Á và ngữ hệ Kra-Dai . Tập tục này cũng xuất hiện ở Nhật Bản trước thời Minh Trị , cũng như ở Ấn Độ . [1] [2] Ngoài ra, tục nhuộm răng còn có tại một số nhóm dân tộc thiểu số ở châu Mỹ , đáng chú ý nhất là những người Shuar ở phía bắc Peru và Ecuador . [3]",3
Ăn trầu,"Ăn trầu là một tập tục phổ biến ở vùng nhiệt đới châu Á và châu Đại Dương , dùng hỗn hợp lá trầu không và cau .",3
Bestseller,"Bestseller là một tác phẩm văn học hoặc sản phẩm truyền thông được chú ý bởi tốc độ bán chạy nhất, được ghi nhận trong danh sách thống kê của tờ báo chí và các chuỗi cửa hàng sách. Một số danh sách được chia thành các phân loại và chuyên ngành ( tiểu thuyết , sách phi hư cấu, sách dạy nấu ăn, v.v...). Một tác giả cũng có thể được coi là bestseller nếu tác phẩm của họ thường xuyên xuất hiện trong danh sách như vậy. Các danh sách bestseller nổi bật ở Hoa Kỳ được xuất bản bởi Publishers Weekly , USA Today , The New York Times và The Washington Post . Hầu hết các danh sách này đều theo dõi doanh số bán sách từ các hiệu sách quốc gia và độc lập, cũng như doanh số bán hàng từ các nhà bán lẻ Internet lớn như Amazon.com và Barnes & Noble . [1]",3
Thủy hử,"Thủy hử hay Thủy hử truyện (水滸傳, nghĩa đen là ""bến nước""), tên gốc là Trung nghĩa truyện (忠義傳) hay Trung nghĩa Thủy hử truyện (忠義水滸傳), là một tác phẩm trong bốn tác phẩm lớn của văn học cổ điển Trung Hoa, thường gọi là nhóm Tứ đại danh tác . Tác giả Thủy hử thường ghi là Thi Nại Am . Truyện được viết dựa theo sách Đại Tống Tuyên Hòa di sự [1] Cốt truyện chính là sự hình thành và những thành tích của một nhóm người chống triều đình mà trở thành giặc cướp, thường gọi là 108 anh hùng Lương Sơn Bạc.",3
