,title,content,label
1260,Polygonum stypticum,Polygonum stypticum là một loài thực vật có hoa trong họ Rau răm . Loài này được Cham. & Schltdl. miêu tả khoa học đầu tiên năm 1828. [1],0
1261,Conus troendlei,"Conus troendlei là một loài ốc biển , là động vật thân mềm chân bụng sống ở biển trong họ Conidae , họ ốc cối. [1]",0
1262,Moselle Open 2022 - Đơn,"Hubert Hurkacz là đương kim vô địch, [1] nhưng thua ở vòng bán kết trước Lorenzo Sonego .",4
1263,Astochia introducens,Astochia introducens là một loài ruồi trong họ Asilidae . Astochia introducens được Walker miêu tả năm 1859. Loài này phân bố ở miền Ấn Độ - Mã Lai . [1],0
1264,Fossombroniales,Fossombroniales là một bộ rêu trong ngành Marchantiophyta .,0
1265,Brachyscome segmentosa,,4
1266,Trichoglottis apoensis,Trichoglottis apoensis là một loài thực vật có hoa trong họ Lan . Loài này được T.Hashim. miêu tả khoa học đầu tiên năm 1991. [1],0
1267,Đĩa than,"Đĩa than hoặc Đĩa nhựa (tiếng Anh: gramophone , phonograph , vinyl , còn được gọi tắt là record ) là một hình thức đồng bộ tín hiệu âm thanh vào lưu trữ dạng đĩa chất liệu Polyvinyl chloride (trước đây là sơn cánh kiến ) và được ghi theo từng rãnh với độ dập nổi khác nhau. Các đường rãnh được đọc từ vòng lớn nhất cho tới tâm của chiếc đĩa. Đĩa than thường được phân loại theo đường kính, đo bằng đơn vị inch (12"", 10"", 7""), tốc độ quay (16⅔, 33⅓, 45, 78 vòng/phút) và độ dài tương ứng dung lượng ( LP – long playing 33⅓ vòng/phút, SP – 78 vòng/phút, EP – 12"" đĩa đơn hoặc extended play, 33 hoặc 45 vòng/phút); ngoài ra còn theo chất lượng âm thanh (high-fidelity, orthophonic, full-range, v.v.) và số lượng kênh âm thanh ( mono , stereo , quad, v.v.).",3
1268,Mordellistenula anomala,Mordellistenula anomala là một loài bọ cánh cứng trong họ Mordellidae . Loài này được Ermisch miêu tả khoa học năm 1957. [1],0
1269,Ophiopogon kradungensis,Ophiopogon kradungensis là một loài thực vật có hoa trong họ Măng tây . Loài này được M.N.Tamura mô tả khoa học đầu tiên năm 1990. [1],0
1270,"Long Hoa, Thâm Quyến","Khu mới Long Hoa ( tiếng Trung : 龙华新区 ; bính âm : Lónghuá Xīn Qū ) là một khu công năng hành chính thuộc thành phố Thâm Quyến , tỉnh Quảng Đông , Trung Quốc. Khu được hình thành vào năm 2011 từ bốn nhai đạo là Long Hoa, Đại Lãng, Dân Trị, Quan Lan của khu Bảo An. [1] Việc thành lập khu mới là nhằm phát huy lợi thế, thúc đẩy phát triển của Thâm Quyến, tối ưu hóa việc điều chỉnh bố cục tổng thể phát triển đô thị. Khu mới Long Hoa có diện tích 175,58 km², nhân khẩu thường trú năm 2010 đạt 1,379 triệu (trong đó 1,14 triệu người có hộ tịch).",1
1271,Satyrium comptum,Satyrium comptum là một loài thực vật có hoa trong họ Lan . Loài này được Summerh. miêu tả khoa học đầu tiên năm 1966. [1],0
1272,Katsuki Kiyoshi,"Katsuki Kiyoshi ( kanji : 香月 清司, hiragana : かつき きよし, Hán Việt : Hương Nguyệt Thanh Ti), sinh ngày 6 tháng 10 năm 1881 , mất ngày 29 tháng 11 năm 1950 , là một vị tướng của Lục quân Đế quốc Nhật Bản , tham gia Chiến tranh Trung-Nhật .",1
1273,Erica squarrosa,Erica squarrosa là một loài thực vật có hoa trong họ Thạch nam . Loài này được Salisb. mô tả khoa học đầu tiên năm 1802. [1],0
1274,Ophrida,Ophrida là một chi bọ cánh cứng trong họ Chrysomelidae . [1] Chi này được miêu tả khoa học năm 1875 bởi Chapuis.,0
1275,Cayaponia membranacea,,4
1276,Ladona julia,Ladona julia là một loài chuồn chuồn ngô thuộc họ Libellulidae được tìm thấy ở miền bắc Bắc Mỹ và miền nam Canada .,0
1277,Wydarzenia,Wydarzenia (tạm dịch: Sự kiện ) là chương trình thời sự do đài truyền hình Polsat sản xuất. [1] Phát sóng lần đầu vào năm 2004.,3
1278,Peristernia forskalii,"Peristernia forskalii , tên tiếng Anh: Forsskal's whelk , là một loài ốc biển , là động vật thân mềm chân bụng sống ở biển trong họ Fasciolariidae . [1]",0
1279,Khổng Tước (chòm sao),"Chòm sao Khổng Tước 孔雀, (tiếng La Tinh : Pavo ) là một trong 88 chòm sao hiện đại, mang hình ảnh con công .
Chòm sao này có diện tích 378 độ vuông , nằm trên thiên cầu nam, chiếm vị trí thứ 44 trong danh sách các chòm sao theo diện tích .
Chòm sao Khổng Tước nằm kề các chòm sao Nam Cực , Thiên Yến , Thiên Đàn , Viễn Vọng Kính , Ấn Đệ An .",3
1280,Cheilanthes borsigiana,"Cheilanthes borsigiana là một loài dương xỉ trong họ Pteridaceae . Loài này được Rchb.fil. & Wswz., Koch mô tả khoa học đầu tiên năm 1858. [1] Danh pháp khoa học của loài này chưa được làm sáng tỏ.",0
1281,Pero dularia,Pero dularia là một loài bướm đêm trong họ Geometridae . [1],0
1282,Blumea ramosii,Blumea ramosii là một loài thực vật có hoa trong họ Cúc . Loài này được Merr. mô tả khoa học đầu tiên năm 1910. [1],0
1283,Bà xã cát tường,"Thố nương tử ( tiếng Trung : 醋娘子 , là một bộ phim cổ trang 2014. Phim được sản xuất bởi Television Broadcasts Limited của Hồng Kông với sự tham gia của các ngôi sao như Hồ Hạnh Nhi , Ngô Trác Hi , La Trọng Khiêm , Sầm Lệ Hương và Lương Tranh [1] .",3
1284,Triorla vicinus,Triorla vicinus là một loài ruồi trong họ Asilidae . Triorla vicinus được Macquart miêu tả năm 1846. [1],0
1285,Victoria cruziana,Victoria cruziana là một loài thực vật có hoa trong họ Nymphaeaceae . Loài này được Charles Henry Dessalines d'Orbigny miêu tả khoa học đầu tiên năm 1840. [1] [2],0
1286,Ambulyx substrigilis,"Ambulyx substrigilis là một loài bướm đêm thuộc họ Sphingidae . Nó được tìm thấy ở Sri Lanka , Ấn Độ , Nepal , Bangladesh , quần đảo Andaman , the quần đảo Nicobar , Thái Lan , Việt Nam , Trung Quốc (đảo Hải Nam), Malaysia (Peninsular, Sarawak), Indonesia (Sumatra, Kalimantan) và Philippines . [2]",0
1287,Oryzaephilus acuminatus,Oryzaephilus acuminatus là một loài bọ cánh cứng trong họ Silvanidae . Loài này được Halstead miêu tả khoa học năm 1980. [1],0
1288,Oxytropis globiflora,Oxytropis globiflora là một loài thực vật có hoa trong họ Đậu . Loài này được Bunge miêu tả khoa học đầu tiên. [1],0
1289,10814 Gnisvärd,"10814 Gnisvärd (tên chỉ định: 1993 FW 31 ) là một tiểu hành tinh vành đai chính . Nó được khám phá thông qua Uppsala-ESO Survey of Asteroids và Comets ở Đài thiên văn La Silla ở Chile ngày 19 tháng 3 năm 1993. Nó được đặt theo tên Gnisvärd, a fishing village ở Gotland .",0
1290,Calymmaria alleni,Calymmaria alleni là một loài nhện trong họ Hahniidae . [1],0
1291,"Belagavadi, Magadi","Belagavadi là một làng thuộc tehsil Magadi , huyện Ramanagara , bang Karnataka , Ấn Độ . [1] [2]",4
1292,Amiatina,"Amiatina hoặc tiếng Ý: Asino dell'Amiata là một giống lừa từ Toscana ở miền trung nước Ý. [2] Nó đặc biệt gắn liền với Monte Amiata ở các tỉnh Siena và Grosseto, nhưng được phân bố khắp Toscana. Ngoài ra còn có các quần thể giống này ở Liguria và Campania. [3] :156 Đây là một trong tám giống lừa độc quyền phân bố hạn chế được Bộ trưởng Bộ Nông nghiệp và Lâm nghiệp Italy, Bộ Nông nghiệp và Lâm nghiệp Ý công nhận. [4] :18",3
1293,Scotopteryx nigrescens,Scotopteryx nigrescens là một loài bướm đêm trong họ Geometridae . [1],0
1294,Mesochorus triangulus,Mesochorus triangulus là một loài tò vò trong họ Ichneumonidae . [1],0
1295,Supersypnoides hercules,Supersypnoides hercules là một loài bướm đêm trong họ Noctuidae . [1] [2],0
1296,Browning M1918,"M1918 Browning Automatic Rifle là loại súng máy hạng nhẹ được quân đội Mỹ sử dụng trong Thế chiến 1 (cuối cuộc chiến), Thế chiến 2 và nhiều cuộc chiến khác sau đó nữa. Đây là một trong những sản phẩm được biết đến nhiều nhất của nhà thiết kế John Browning . Mặc dù tên của nó là M1918 ""Browning Automatic Rifle"" (Súng trường tự động Browning) nhưng trên thực tế nó lại là súng máy hạng nhẹ (trung liên). M1918 Browning Automatic Rifle được quân Mỹ gọi bằng cái tên khác ngắn gọn hơn là M1918 BAR (hay BAR ). Khẩu BAR có nhiều biến thế khác nhau, nhưng nổi tiếng nhất trong số chúng là 2 biến thể: M1918 BAR và M1918A2 BAR.",2
1297,"Holegadde, Kumta","Holegadde là một làng thuộc tehsil Kumta , huyện Uttar Kannad , bang Karnataka , Ấn Độ . [1] [2]",4
1298,Trận Salerno,"Cuộc tấn công vào căn cứ Salerno của Hoa Kỳ diễn ra ngày 19 tháng 8 năm 2008 trong Chiến tranh Afghanistan . Salerno là cơ sở điều hành chuyển tiếp chỉ các biên giới Pakistan chừng vài dặm, phiến quân bị chặn ở bên ngoài cổng trại Salerno tại thành phố Khost , sau khi mở các đợt tấn công ngay vào trước nửa đêm ngày thứ Hai , 18 tháng 8 năm 2008.",1
1299,Cơ sở dữ liệu tập trung,"Cơ sở dữ liệu tập trung ( tiếng Anh : centralized database , viết tắt là CDB ) là cơ sở dữ liệu được lưu trữ tại một vị trí vật lý duy nhất. Vị trí này thường là máy tính trung tâm hoặc hệ thống cơ sở dữ liệu, ví dụ như CPU của máy tính, máy chủ hoặc CPU của một máy tính lớn. Cơ sở dữ liệu tập trung thường được sử dụng bởi một tổ chức, doanh nghiệp hay trường học. Khi người dùng truy cập vào cơ sở dữ liệu tập trung thông qua mạng máy tính, đồng nghĩa với việc họ có thể truy xuất vào dữ liệu của CPU trung tâm, từ đó vận hành và duy trì chính cơ sở dữ liệu đó. [1] [2]",2
1300,Donia Samir Ghanem,"Donia Samir Youssef Ghanem ( tiếng Ả Rập Ai Cập : دنيا سمير يوسف غانم ‎; sinh ngày 1 tháng 1 năm 1985) là một nữ diễn viên và ca sĩ người Ai Cập. Cô là con gái của nam diễn viên Samir Ghanem và nữ diễn viên Dalal Abdulaziz; và em gái của Amy (Amal). [1] Donia tốt nghiệp MSA đại học và bắt đầu cuộc sống nghệ thuật của mình vào năm 2001 khi cô mới 16. Cô đã có vai diễn đầu tiên của mình trong một chương trình truyền hình mang tên ""Tư pháp có rất nhiều gương mặt"" ( tiếng Ả Rập : للعدالة وجوه كثيرة ‎ - Lil Adala Wogouh Katheera). [2] [3]",1
1301,Mimorista tristigmalis,Mimorista tristigmalis là một loài bướm đêm trong họ Crambidae . [1] [2],0
1302,"Brookhaven, Mississippi","Brookhaven là một thành phố thủ phủ quận Lincoln trong tiểu bang Mississippi , Hoa Kỳ . Thành phố có diện tích 19 km2, dân số theo điều tra năm 2000 của Cục điều tra dân số Hoa Kỳ là 9861 người. Nó được đặt tên theo Brookhaven , New York , bởi người sáng lập Samuel Jayne vào năm 1818.",4
1303,Prostanthera ammophila,Prostanthera ammophila là một loài thực vật có hoa trong họ Hoa môi . Loài này được B.J.Conn miêu tả khoa học đầu tiên năm 1988. [1],0
1304,Eurysthea magnifica,Eurysthea magnifica là một loài bọ cánh cứng trong họ Cerambycidae . [1],0
1305,Chelonistele sulphurea,"Chelonistele sulphurea là loài phong lan phân bố ở bán đảo Mã Lai , Sumatra , Java và Philippines . Cây này có hoa nhỏ và thơm.",0
1306,Cineraria angulosa,Cineraria angulosa là một loài thực vật có hoa trong họ Cúc . Loài này được Lam. mô tả khoa học đầu tiên năm 1786. [1],0
1307,"Channapura, Channagiri",,4
1308,Sablia engadinensis,Sablia engadinensis là một loài bướm đêm trong họ Noctuidae . [1] [2],0
1309,Boehmeria taquetii,Boehmeria taquetii là loài thực vật có hoa trong họ Tầm ma . Loài này được Nakai mô tả khoa học đầu tiên năm 1914. [1],0
1310,Antimima dekenahi,Antimima dekenahi là một loài thực vật có hoa trong họ Phiên hạnh . Loài này được (N.E.Br.) H.E.K.Hartmann mô tả khoa học đầu tiên năm 1998. [1],0
1311,Plagiochila vinkii,Plagiochila vinkii là một loài rêu trong họ Plagiochilaceae . Loài này được Inoue & Grolle mô tả khoa học đầu tiên năm 1979. [1],0
1312,Bothromus cruralis,Bothromus cruralis là một loài tò vò trong họ Ichneumonidae . [1],0
1313,Castelmola,"Castelmola là một đô thị ở tỉnh Messina trong vùng Sicilia của Italia , có vị trí cách khoảng 170 km về phía đông của Palermo vào khoảng 40 km về phía tây nam của Messina . Tại thời điểm ngày 31 tháng 12 năm 2004 , đô thị này có dân số 1.107 người và diện tích là 16,4 km². [1]",3
1314,Nỗi lòng,"Nỗi lòng ( こゝろ , Kokoro ? ) là tên tiểu thuyết phát hành năm 1914 của nhà văn người Nhật, Natsume Sōseki , đồng thời cũng là tiểu thuyết nổi tiếng nhất của ông. Khi đăng định kỳ trên báo Asahi Shimbun , tiểu thuyết được đăng dưới tựa Nỗi lòng: Di thư của Tiên sinh ( 心　先生の遺書 , Kokoro: Sensei no Isho ? ) . Song khi xuất bản dưới hình thức tiểu thuyết, tựa đề tác phẩm được rút ngắn lại chỉ còn Kokoro , và cách viết được chuyển từ việc dùng chữ Hán ""tâm"" (心) sang dùng hiragana (こゝろ, sau chiến tranh là こころ). Theo lời giới thiệu của dịch giả Đỗ Khánh Hoan trong ấn bản năm 1971 , ""kokoro"" dịch theo kiểu trí thức là ""tâm sự"", còn dịch theo kiểu bình dân là ""nỗi lòng"". [1]",3
1315,Pici,"Pici ( tiếng Ý: [ˈpiːtʃi] ; phát âm tiếng Ý: [ˈpiːʃi] ) là một loại pasta dày, được làm thủ công bằng tay, giống như chất béo của spaghetti . [1] [2] [3] [4] [5] [6] Nó có nguồn gốc Tỉnh Siena ở Toscana ; ở khu vực Montalcino , chúng còn được gọi là pinci ( tiếng Ý: [ˈpintʃi] ).",3
1316,Parmaschema leviterimpressum,Parmaschema leviterimpressum là một loài bọ cánh cứng trong họ Discolomatidae . Loài này được John miêu tả khoa học năm 1952. [1],0
1317,Sémalens,Sémalens là một xã thuộc tỉnh Tar trong vùng Occitanie ở phía nam nước Pháp . Xã này nằm ở khu vực có độ cao trung bình 160 mét trên mực nước biển .,4
1318,"Büyükkızılkum, Bartın","Büyükkızılkum là một xã thuộc thành phố Bartın , tỉnh Bartın , Thổ Nhĩ Kỳ . Dân số thời điểm năm 2011 là 400 người. [1]",4
1319,Khu bảo tồn thiên nhiên Na Hang – Lâm Bình,"Khu bảo tồn thiên nhiên Na Hang – Lâm Bình là một khu bảo tồn thiên nhiên nằm trên địa bàn hai huyện Na Hang và Lâm Bình thuộc tỉnh Tuyên Quang , Việt Nam .",0
