title,content,label
Glypta ambigua,Glypta ambigua là một loài tò vò trong họ Ichneumonidae . [1],1
Colobothea passerina,Colobothea passerina là một loài bọ cánh cứng trong họ Cerambycidae . [1],1
Atractodes ashmeadi,Atractodes ashmeadi là một loài tò vò trong họ Ichneumonidae . [1],1
Adonisea suetus,Adonisea suetus là một loài bướm đêm trong họ Noctuidae . [1] [2],1
Puygros,Puygros là một xã thuộc tỉnh Savoie trong vùng Auvergne-Rhône-Alpes ở đông nam nước Pháp .,2
Supercrambus,Supercrambus là một chi bướm đêm thuộc họ Crambidae .,1
Pseudoanthidium katbergense,Pseudoanthidium katbergense là một loài Hymenoptera trong họ Megachilidae . Loài này được Mavromoustakis mô tả khoa học năm 1940. [1],1
Dầu cây trà,"Dầu cây trà , còn được gọi là dầu tràm trà , là một loại tinh dầu có mùi long não tươi và màu từ vàng nhạt đến gần như không màu và trong suốt. [1] Nó có nguồn gốc từ lá của cây trà, Melaleuca alternifolia , loài bản địa ở đông nam Queensland và bờ biển đông bắc New South Wales , Australia . Dầu bao gồm nhiều chất hóa học cấu thành và thành phần của nó sẽ thay đổi nếu nó tiếp xúc với không khí và bị oxy hóa .",3
Giải vô địch bóng đá nữ Đông Nam Á 2007,"Giải vô địch bóng đá nữ Đông Nam Á 2007 ( AFF Women's Championship 2007 ) là giải đấu giữa các đội tuyển bóng đá nữ các quốc gia Đông Nam Á do Liên đoàn bóng đá Đông Nam Á tổ chức tại Yangon , Myanmar từ ngày 6 đến ngày 15 tháng 9 năm 2007. Tất cả các trận diễn ra ở Trung tâm đào tạo vận động viên trẻ và Sân vận động Aung San.",4
"Ekinözü, Karaman","Ekinözü là một xã thuộc thành phố Karaman , tỉnh Karaman , Thổ Nhĩ Kỳ . Dân số thời điểm năm 2011 là 502 người. [1]",2
Anisodes imbuta,Anisodes imbuta là một loài bướm đêm trong họ Geometridae . [1],1
Cosina maculata,Cosina maculata là một loài côn trùng trong họ Myrmeleontidae thuộc bộ Neuroptera . Loài này được Esben-Petersen miêu tả năm 1918. [1],1
Dianthus cribrarius,Dianthus cribrarius là loài thực vật có hoa thuộc họ Cẩm chướng . Loài này được Clementi mô tả khoa học đầu tiên năm 1855. [1],1
Baccharis triangularis,Baccharis triangularis là một loài thực vật có hoa trong họ Cúc . Loài này được Hauman mô tả khoa học đầu tiên năm 1913. [1],1
Jû-Belloc,Jû-Belloc là một xã thuộc tỉnh Gers trong vùng Occitanie tây nam nước Pháp . Xã này có độ cao trung bình 139 mét trên mực nước biển .,2
Pusiola aureola,"Pusiola aureola là một loài bướm đêm thuộc phân họ Arctiinae , họ Erebidae . [1]",1
Unterwössen,"Unterwössen là một đô thị tại huyện Traunstein bang Bayern , Đức .",2
"Kızılcadere, Dursunbey","Kızılcadere là một xã thuộc huyện Dursunbey , tỉnh Balıkesir , Thổ Nhĩ Kỳ . Dân số thời điểm năm 2010 là 189 người. [1]",2
Trần Trọng Lượng,"Trần Trọng Lượng là một Trung tướng Công an nhân dân Việt Nam . Ông nguyên là Phó Tổng cục trưởng Tổng cục Cảnh sát, Bộ Công an (Việt Nam) .",4
Phật giáo Nam truyền,"Phật giáo Nam truyền hay Phật giáo Nam tông , Truyền thống Phật giáo Nguyên thủy , là một thuật ngữ học thuật được dùng để chỉ một trong hai trường phái truyền thống Phật giáo lớn trên thế giới phân loại theo địa lý. Theo đó, Phật giáo Nam truyền dùng để chỉ truyền thống Phật giáo chủ yếu được truyền bá từ Ấn Độ theo hướng Sri Lanka , lan rộng ở Đông Nam Á và khu vực Vân Nam ( Trung Quốc ). Trong khi đó, truyền thống Phật giáo Bắc truyền cũng được truyền bá từ gốc Ấn Độ, nhưng qua Trung Á , phổ biến ở Trung Quốc , lan rộng ở khu vực Đông Bắc Á và một phần ở Đông Nam Á .",4
"Magallanes, Sorsogon","Magallanes là một đô thị hạng 4 ở tỉnh Sorsogon , Philippines . Thông tin điều tra dân số năm 2010, đô thị này có dân số 35.443 người. [3]",2
Prospalta ethiopica,Prospalta ethiopica là một loài bướm đêm trong họ Noctuidae . [1] [2],1
Psychotria linearis,Psychotria linearis là một loài thực vật có hoa trong họ Thiến thảo . Loài này được Bartl. ex DC. miêu tả khoa học đầu tiên năm 1830. [1],1
Megachile luteiceps,Megachile luteiceps là một loài Hymenoptera trong họ Megachilidae . Loài này được Friese mô tả khoa học năm 1911. [1],1
Trichosterrha olivata,Trichosterrha olivata là một loài bướm đêm trong họ Geometridae . [1],1
Nậm Kè,"Nậm Kè là một xã thuộc huyện Mường Nhé , tỉnh Điện Biên , Việt Nam . [4] [5]",2
Begonia juninensis,Begonia juninensis là một loài thực vật có hoa trong họ Thu hải đường . Loài này được Irmsch. mô tả khoa học đầu tiên năm 1949. [1],1
Marrubium anisodon,Marrubium anisodon là một loài thực vật có hoa trong họ Hoa môi . Loài này được K.Koch mô tả khoa học đầu tiên năm 1849. [1],1
Neolophonotus nanus,Neolophonotus nanus là một loài ruồi trong họ Asilidae . Neolophonotus nanus được Bezzi miêu tả năm 1906. Loài này phân bố ở vùng nhiệt đới châu Phi . [1],1
Orectolobus maculatus,"Orectolobus maculatus là một loài cá mập thảm . Loài này phân bố ở\nphía đông Ấn Độ Dương từ Tây Úc tới miền nam Queensland , giữa vĩ độ 20° Nam đến 40° Nam. Nó đạt đến chiều dài 3 mét (9,8 feet). \nĐây là loài đặc hữu của Úc, thường sống ở vùng biển nhiệt đới không sâu hơn 218 mét. 38 mẫu vật bị bắt từ năm 1882 đến 1995 được tìm thấy ở vùng nước sâu 20-176. Nhìn thấy đã được báo cáo ở Queensland, Victoria, Nam Úc và Tây Úc, ở phía tây Thái Bình Dương và phía đông Ấn Độ Dương. Hồ sơ cũng được biết về các loài sống ở Tasmania và Lãnh thổ phía Bắc, nhưng những điều này có khả năng là không hợp lệ. Một số hồ sơ đã xác định nhầm các loài cá khác sống ở Nhật Bản và Biển Đông là loài này.",1
Sân bay Lic. Miguel de la Madrid,"Sân bay Licenciado Miguel de la Madrid hay Sân bay Colima ( IATA : CLQ , ICAO : MMIA ) là một sân bay ở Colima , Colima , México . Sân bay này có 1 đường cất hạ cánh dài 2300 m. Sân bay Licenciado Miguel de la Madrid được vận hành bởi Aeropuertos y Servicios Auxiliares , một công ty quốc doanh thuộc chính phủ liên bang Mêhicô .",3
Platythelphusa echinata,Platythelphusa echinata là một loài cua nước ngọt trong họ Potamonautidae . [1],1
Philoscia dobakholi,Philoscia dobakholi là một loài chân đều trong họ Philosciidae . Loài này được Chopra miêu tả khoa học năm 1924. [1],1
Cuscuta jalapensis,Cuscuta jalapensis là một loài thực vật có hoa trong họ Bìm bìm . Loài này được Schltdl. mô tả khoa học đầu tiên năm 1833. [1],1
Epidendrum caligarium,Epidendrum caligarium là một loài thực vật có hoa trong họ Lan . Loài này được Rchb.f. mô tả khoa học đầu tiên năm 1869. [1],1
Peltolepis,Peltolepis là một chi rêu trong họ Cleveaceae . [1],1
"Abbeville, Mississippi","Abbeville là một thành phố thuộc quận Lafayette , tiểu bang Mississippi , Hoa Kỳ . Năm 2010, dân số của thành phố này là 419 người. [1]",2
Salsola ericoides,Salsola ericoides là loài thực vật có hoa thuộc họ Dền . Loài này được M. Bieb. miêu tả khoa học đầu tiên năm 1808. [1],1
Machaerina flexuosa,Machaerina flexuosa là loài thực vật có hoa trong họ Cói . Loài này được (Boeckeler) J.Kern mô tả khoa học đầu tiên năm 1959. [1],1
"Adahalli, Athni","Adahalli là một làng thuộc tehsil Athni , huyện Belgaum , bang Karnataka , Ấn Độ . [1] [2]",2
Chaetophthalmus longimentum,Chaetophthalmus longimentum là một loài ruồi trong họ Tachinidae . [1] [2],1
Viscum minimum,"Viscum minimum là một loài thực vật có hoa sống ký sinh , thuộc họ Đàn hương . Loài này được Harv. miêu tả khoa học đầu tiên năm 1862. [1]",1
Khwaja Du Koh (huyện),"Khwaja Du Koh là một huyện thuộc tỉnh Jowzjan , Afghanistan . Dân số thời điểm năm 1999 là 26,221 người. [1]",2
"Xã đặc quyền Buena Vista, Michigan","Xã Buena Vista ( tiếng Anh : Buena Vista Township ) là một xã thuộc quận Saginaw , tiểu bang Michigan , Hoa Kỳ . Năm 2010, dân số của xã này là 8.676 người. [1]",2
"Hatunlu, Mardin","Hatunlu là một xã thuộc huyện Mardin , tỉnh Mardin , Thổ Nhĩ Kỳ . Dân số thời điểm năm 2010 là 542 người. [1]",2
Cung điện München,"Cung điện München (tiếng Đức: Münchner Residenz ) trong nội thành München đã là nơi ngự trị của các công tước , tuyển đế hầu và vua của Bayern thuộc Triều đại Wittelsbach . Khu dinh thự rộng lớn này là lâu đài trong thành phố lớn nhất của Đức và ngày nay là một trong các viện bảo tàng nghệ thuật lớn nhất của châu Âu .",4
Altingia multinervis,Altingia multinervis là một loài thực vật có hoa trong họ Altingiaceae . Loài này được C.Y.Cheng miêu tả khoa học đầu tiên năm 1947. [1],1
Dicliptera scabra,Dicliptera scabra là một loài thực vật có hoa trong họ Ô rô . Loài này được Nees mô tả khoa học đầu tiên năm 1847. [1],1
Iris nectarifera,Iris nectarifera là một loài thực vật có hoa trong họ Diên vĩ . Loài này được Güner miêu tả khoa học đầu tiên năm 1980. [1],1
Aspidium physematioides,Aspidium physematioides là một loài dương xỉ trong họ Tectariaceae . Loài này được Kuhn & Christ mô tả khoa học đầu tiên năm 1897. [1] Danh pháp khoa học của loài này chưa được làm sáng tỏ.,1
Encyocrypta tillieri,Encyocrypta tillieri là một loài nhện trong họ Barychelidae . Loài này phân bố ờ Nouvelle-Calédonie .,1
Byctiscus fausti,Byctiscus fausti là một loài bọ cánh cứng trong họ Rhynchitidae . Loài này được Sharp miêu tả khoa học năm 1889. [1],1
Cộng hòa Yucatán,"Cộng hòa Yucatán ( tiếng Tây Ban Nha : República de Yucatán ) là một nhà nước có chủ quyền trong hai giai đoạn của thế kỷ 19. Cộng hòa Yucatán đầu tiên, được thành lập ngày 29 tháng 5 năm 1823, mong muốn gia nhập liên bang Mexico với tên gọi Cộng hòa Liên bang Yucatán vào ngày 23 tháng 12 năm 1823, ít hơn bảy tháng sau đó. [1] [2] Đệ nhị Cộng hòa Yucatán bắt đầu năm 1841, với tuyên bố độc lập từ Liên bang México. Thực thể này vẫn độc lập trong bảy năm, sau đó gia nhập Liên bang Mexico. Khu vực của nước Cộng hòa cũ bao gồm các bang Mexico ngày nay: Yucatán, Campeche và Quintana Roo . Cộng hòa Yucatán thường đề cập đến nước Cộng hòa thứ hai (1841-1848).",2
Eremobina jocasta,Eremobina jocasta là một loài bướm đêm trong họ Noctuidae . [1] [2],1
Renato Hipólito Castro Reis,"Renato Hipólito Castro Reis (sinh ngày 16 tháng 11 năm 1990 ở Aguiar ) là một cầu thủ bóng đá người Bồ Đào Nha thi đấu cho Sporting Covilhã theo dạng cho mượn từ C.D. Aves , ở vị trí tiền đạo .",4
Masicera aenescens,Masicera aenescens là một loài ruồi trong họ Tachinidae . [1] [2],1
Funakoshi Gichin,"Funakoshi Gichin ( 船越 義珍 , Thường Hoạt Nghĩa Trân ? , 10 tháng 11 năm 1868 – 26 tháng 4 năm 1957 ) là người sáng lập hệ phái Shotokan Karate-Do , hệ phái karate được  biến đến rộng rãi nhất, và được coi là ""người cha của karate hiện đại"". [1] Theo lời dạy của Anko Itosu và Anko Azato , [2] [3] ông là một trong những võ sư karate đến từ đảo Okinawa giới thiệu karate đến với lục địa Nhật Bản vào năm 1922. Ông đã dạy karate ở nhiều trường đại học Nhật Bản và trở thành chủ tịch danh dự của Hiệp hội Karate Nhật Bản (Japan Karate Association) khi tổ chức này thành lập vào năm 1949.",4
House of Gold,""" House of Gold "" là một bài hát được viết và thu âm bởi ban nhạc alternative rock Twenty One Pilots cho album phòng thu thứ ba của họ Vessel . Bài hát cũng xuất hiện như bonus track trong album phòng thu thứ hai của họ, Regional at Best . ""House of Gold"" được phát hành như đĩa đơn thứ ba từ Vessel trên YouTube toàn cầu vào ngày 2 tháng 10 năm 2013. Hai video đã được làm cho bài hát. Video gốc được đạo diễn bởi Mark C. Eshleman. [4] Video mới được đạo diễn bởi Greg Wells, [3] và sản xuất bởi Warren Kommers. [5]",4
Colutea buhsei,Colutea buhsei là một loài thực vật có hoa trong họ Đậu . Loài này được (Boiss.) Shap. miêu tả khoa học đầu tiên. [1],1
Kawanishi K-11,"Kawanishi K-11 là một loại máy bay tiêm kích hoạt động trên tàu sân bay, được hãng Kawanishi Aircraft Company thiết kế chế tạo nhằm đáp ứng yêu cầu của Hải quân Đế quốc Nhật Bản .",2
Benevento Calcio,"Benevento Calcio là một câu lạc bộ bóng đá Ý đến từ Benevento , Campania, thành lập năm 1929 và tái lập năm 2005. Ở mùa giải 2017–18 , Benevento đang thi đấu ở Serie A .",4
"Tepeköy, Haymana","Tepeköy là một xã thuộc huyện Haymana , tỉnh Ankara , Thổ Nhĩ Kỳ . Dân số thời điểm năm 2011 là 347 người. [1]",2
Annona peduncularis,Annona peduncularis là loài thực vật có hoa thuộc họ Na . Loài này được Steud. mô tả khoa học đầu tiên năm 1843. [1],1
Setodes likymnios,Setodes likymnios là một loài Trichoptera trong họ Leptoceridae . Chúng phân bố ở miền Ấn Độ - Mã Lai .,1
